fecha,timestamp,R:ea,R:er,S:ea,S:er,T:ea,T:er
2022/10/26 04:00:01,1666767601,574.9,389.7,588.07,509.79,482.75,445.44
2022/10/26 04:05:00,1666767900,574.9,389.7,588.07,509.79,482.75,445.44
2022/10/26 04:10:00,1666768200,574.9,389.7,588.07,509.79,482.75,445.44
2022/10/26 04:15:00,1666768500,574.9,389.7,588.07,509.8,482.75,445.44
2022/10/26 04:20:01,1666768801,574.91,389.7,588.07,509.8,482.75,445.44
2022/10/26 04:25:00,1666769100,574.91,389.7,588.07,509.8,482.75,445.44
2022/10/26 04:30:01,1666769401,574.91,389.7,588.07,509.8,482.75,445.44
2022/10/26 04:35:00,1666769700,574.91,389.7,588.08,509.81,482.75,445.44
2022/10/26 04:40:00,1666770000,575.18,389.89,588.36,510.05,482.98,445.66
2022/10/26 04:45:00,1666770300,576.03,390.46,589.23,510.78,483.71,446.31
2022/10/26 04:50:01,1666770601,576.37,390.7,589.57,511.09,484.0,446.58
2022/10/26 04:55:00,1666770900,576.37,390.71,589.57,511.09,484.0,446.58
2022/10/26 05:00:01,1666771201,576.38,390.71,589.57,511.09,484.0,446.58
2022/10/26 05:05:00,1666771500,576.38,390.71,589.57,511.09,484.0,446.58
2022/10/26 05:10:01,1666771801,576.38,390.71,589.57,511.1,484.0,446.58
2022/10/26 05:15:00,1666772100,576.38,390.71,589.58,511.1,484.0,446.58
2022/10/26 05:20:01,1666772401,576.38,390.71,589.58,511.1,484.0,446.58
2022/10/26 05:25:00,1666772700,576.39,390.71,589.58,511.1,484.0,446.58
2022/10/26 05:30:00,1666773000,576.4,390.72,589.58,511.11,484.01,446.6
2022/10/26 05:35:00,1666773300,577.21,391.27,590.42,511.81,484.71,447.22
2022/10/26 05:40:01,1666773601,577.84,391.7,591.07,512.36,485.25,447.7
2022/10/26 05:45:00,1666773900,577.85,391.7,591.07,512.36,485.25,447.7
2022/10/26 05:50:01,1666774201,577.85,391.7,591.07,512.37,485.25,447.7
2022/10/26 05:55:01,1666774501,577.85,391.7,591.07,512.37,485.25,447.7
2022/10/26 06:00:00,1666774800,577.85,391.7,591.07,512.37,485.25,447.7
2022/10/26 06:05:01,1666775101,577.86,391.7,591.07,512.37,485.25,447.7
2022/10/26 06:10:00,1666775400,577.86,391.71,591.07,512.37,485.25,447.7
2022/10/26 06:15:01,1666775701,577.86,391.71,591.07,512.38,485.25,447.7
2022/10/26 06:20:00,1666776000,577.86,391.71,591.07,512.38,485.25,447.7
2022/10/26 06:25:01,1666776301,578.35,392.04,591.58,512.81,485.66,448.08
2022/10/26 06:30:01,1666776601,579.22,392.62,592.46,513.55,486.41,448.74
2022/10/26 06:35:01,1666776901,579.32,392.7,592.57,513.66,486.49,448.83
2022/10/26 06:40:00,1666777200,579.33,392.7,592.57,513.66,486.49,448.83
2022/10/26 06:45:01,1666777501,579.33,392.7,592.57,513.67,486.49,448.83
2022/10/26 06:50:00,1666777800,579.33,392.71,592.57,513.67,486.49,448.83
2022/10/26 06:55:01,1666778101,579.33,392.71,592.57,513.67,486.49,448.83
2022/10/26 07:00:00,1666778400,579.33,392.71,592.57,513.67,486.49,448.83
2022/10/26 07:05:01,1666778701,579.34,392.71,592.57,513.67,486.49,448.83
2022/10/26 07:10:00,1666779000,579.34,392.71,592.58,513.68,486.49,448.83
2022/10/26 07:15:00,1666779300,579.95,393.12,593.2,514.21,487.01,449.3
2022/10/26 07:20:00,1666779600,580.78,393.68,594.04,514.93,487.71,449.93
2022/10/26 07:25:00,1666779900,581.62,394.25,594.9,515.66,488.42,450.56
2022/10/26 07:30:01,1666780201,582.46,394.81,595.75,516.37,489.14,451.18
2022/10/26 07:35:00,1666780500,583.3,395.36,596.6,517.09,489.85,451.81
2022/10/26 07:40:00,1666780800,584.15,395.93,597.46,517.81,490.57,452.45
2022/10/26 07:45:00,1666781100,584.99,396.5,598.33,518.55,491.29,453.09
2022/10/26 07:50:01,1666781401,585.84,397.08,599.2,519.28,492.02,453.75
2022/10/26 07:55:00,1666781700,586.68,397.66,600.06,520.02,492.74,454.4
2022/10/26 08:00:01,1666782001,587.53,398.25,600.93,520.77,493.47,455.06
2022/10/26 08:05:00,1666782300,588.38,398.83,601.8,521.51,494.19,455.72
2022/10/26 08:10:00,1666782600,589.24,399.41,602.67,522.24,494.92,456.37
2022/10/26 08:15:00,1666782900,590.08,399.98,603.53,522.97,495.65,457.02
2022/10/26 08:20:01,1666783201,590.94,400.55,604.41,523.7,496.39,457.66
2022/10/26 08:25:00,1666783500,591.79,401.12,605.28,524.42,497.12,458.3
2022/10/26 08:30:00,1666783800,592.65,401.68,606.15,525.14,497.85,458.93
2022/10/26 08:35:01,1666784101,593.51,402.25,607.03,525.87,498.58,459.57
2022/10/26 08:40:00,1666784400,594.37,402.81,607.9,526.6,499.3,460.21
2022/10/26 08:45:00,1666784700,595.22,403.38,608.77,527.33,500.03,460.84
2022/10/26 08:50:00,1666785000,596.08,403.94,609.64,528.06,500.76,461.48
2022/10/26 08:55:00,1666785300,596.95,404.51,610.52,528.79,501.5,462.11
2022/10/26 09:00:00,1666785600,597.84,405.08,611.42,529.52,502.26,462.75
2022/10/26 09:05:01,1666785901,598.49,405.53,612.08,530.09,502.8,463.25
2022/10/26 09:10:00,1666786200,598.49,405.53,612.08,530.09,502.81,463.25
2022/10/26 09:15:00,1666786500,599.2,406.02,612.79,530.74,503.4,463.81
2022/10/26 09:20:00,1666786800,600.01,406.59,613.62,531.46,504.08,464.43
2022/10/26 09:25:00,1666787100,600.82,407.15,614.44,532.19,504.76,465.06
2022/10/26 09:30:00,1666787400,601.64,407.72,615.26,532.91,505.44,465.69
2022/10/26 09:35:00,1666787700,602.45,408.29,616.08,533.64,506.12,466.32
2022/10/26 09:40:00,1666788000,603.26,408.86,616.91,534.37,506.8,466.95
2022/10/26 09:45:00,1666788300,604.08,409.42,617.73,535.09,507.49,467.58
2022/10/26 09:50:00,1666788600,604.9,409.99,618.57,535.82,508.19,468.22
2022/10/26 09:55:01,1666788901,605.73,410.56,619.42,536.55,508.89,468.86
2022/10/26 10:00:00,1666789200,606.56,411.14,620.26,537.28,509.59,469.5
2022/10/26 10:05:00,1666789500,607.4,411.71,621.11,538.02,510.29,470.14
2022/10/26 10:10:00,1666789800,608.23,412.28,621.96,538.75,511.0,470.79
2022/10/26 10:15:00,1666790100,609.07,412.86,622.81,539.49,511.72,471.43
2022/10/26 10:20:00,1666790400,609.91,413.43,623.66,540.22,512.43,472.07
2022/10/26 10:25:01,1666790701,610.74,414.01,624.51,540.95,513.13,472.71
2022/10/26 10:30:00,1666791000,611.57,414.58,625.34,541.68,513.82,473.35
2022/10/26 10:35:01,1666791301,612.4,415.15,626.19,542.41,514.52,473.98
2022/10/26 10:40:01,1666791601,613.26,415.72,627.05,543.15,515.24,474.63
2022/10/26 10:45:01,1666791901,613.91,416.18,627.72,543.74,515.79,475.14
2022/10/26 10:50:00,1666792200,613.92,416.18,627.72,543.74,515.8,475.14
2022/10/26 10:55:01,1666792501,613.92,416.18,627.72,543.74,515.8,475.14
2022/10/26 11:00:00,1666792800,613.92,416.18,627.72,543.74,515.8,475.14
2022/10/26 11:05:00,1666793100,614.56,416.63,628.38,544.33,516.33,475.65
2022/10/26 11:10:00,1666793400,615.42,417.21,629.26,545.07,517.06,476.3
2022/10/26 11:15:00,1666793700,615.95,417.58,629.8,545.55,517.51,476.72
2022/10/26 11:20:01,1666794001,615.96,417.58,629.8,545.55,517.51,476.72
2022/10/26 11:25:00,1666794300,615.96,417.58,629.8,545.56,517.51,476.72
2022/10/26 11:30:01,1666794601,615.96,417.58,629.8,545.56,517.51,476.72
2022/10/26 11:35:01,1666794901,616.71,418.1,630.57,546.23,518.14,477.31
2022/10/26 11:40:00,1666795200,617.57,418.67,631.45,546.98,518.86,477.96
2022/10/26 11:45:00,1666795500,617.97,418.95,631.86,547.34,519.2,478.28
2022/10/26 11:50:01,1666795801,617.98,418.95,631.86,547.35,519.2,478.28
2022/10/26 11:55:00,1666796100,617.98,418.95,631.86,547.35,519.2,478.28
2022/10/26 12:00:00,1666796400,617.99,418.96,631.87,547.36,519.2,478.29
2022/10/26 12:05:00,1666796700,618.79,419.51,632.71,548.09,519.88,478.93
2022/10/26 12:10:00,1666797000,619.65,420.08,633.6,548.84,520.61,479.59
2022/10/26 12:15:01,1666797301,619.96,420.3,633.92,549.12,520.87,479.84
2022/10/26 12:20:00,1666797600,619.97,420.3,633.92,549.12,520.87,479.84
2022/10/26 12:25:01,1666797901,619.97,420.3,633.92,549.13,520.87,479.84
2022/10/26 12:30:00,1666798200,620.03,420.35,633.99,549.2,520.92,479.9
2022/10/26 12:35:00,1666798500,620.86,420.91,634.84,549.93,521.61,480.54
2022/10/26 12:40:00,1666798800,621.73,421.49,635.73,550.69,522.34,481.2
2022/10/26 12:45:00,1666799100,621.97,421.67,635.97,550.92,522.54,481.39
2022/10/26 12:50:01,1666799401,621.98,421.67,635.97,550.92,522.54,481.39
2022/10/26 12:55:00,1666799700,621.98,421.67,635.97,550.92,522.54,481.39
2022/10/26 13:00:01,1666800001,622.08,421.74,636.08,551.03,522.62,481.48
2022/10/26 13:05:01,1666800301,622.9,422.31,636.93,551.76,523.32,482.13
2022/10/26 13:10:00,1666800600,623.77,422.88,637.82,552.5,524.05,482.78
2022/10/26 13:15:01,1666800901,623.96,423.02,638.01,552.68,524.21,482.94
2022/10/26 13:20:00,1666801200,623.96,423.02,638.01,552.68,524.21,482.94
2022/10/26 13:25:01,1666801501,623.97,423.02,638.01,552.69,524.21,482.94
2022/10/26 13:30:00,1666801800,624.11,423.12,638.16,552.82,524.33,483.06
2022/10/26 13:35:01,1666802101,624.94,423.69,639.01,553.56,525.03,483.7
2022/10/26 13:40:00,1666802400,625.81,424.27,639.9,554.31,525.77,484.36
2022/10/26 13:45:00,1666802700,625.96,424.38,640.04,554.45,525.89,484.48
2022/10/26 13:50:00,1666803000,625.96,424.38,640.04,554.45,525.89,484.48
2022/10/26 13:55:00,1666803300,625.97,424.38,640.04,554.46,525.89,484.48
2022/10/26 14:00:01,1666803601,626.18,424.53,640.26,554.65,526.06,484.65
2022/10/26 14:05:01,1666803901,627.01,425.1,641.11,555.39,526.77,485.29
2022/10/26 14:10:00,1666804200,627.88,425.67,642.01,556.14,527.5,485.95
2022/10/26 14:15:00,1666804500,627.98,425.75,642.11,556.25,527.58,486.04
2022/10/26 14:20:01,1666804801,627.99,425.76,642.11,556.25,527.58,486.04
2022/10/26 14:25:00,1666805100,627.99,425.76,642.11,556.25,527.58,486.04
2022/10/26 14:30:01,1666805401,628.31,425.98,642.44,556.55,527.85,486.3
2022/10/26 14:35:00,1666805700,629.15,426.55,643.29,557.28,528.56,486.94
2022/10/26 14:40:01,1666806001,630.01,427.13,644.18,558.02,529.3,487.6
2022/10/26 14:45:00,1666806300,630.05,427.17,644.22,558.07,529.33,487.64
2022/10/26 14:50:01,1666806601,630.05,427.17,644.22,558.07,529.33,487.64
2022/10/26 14:55:00,1666806900,630.06,427.17,644.22,558.07,529.33,487.64
2022/10/26 15:00:00,1666807200,630.48,427.47,644.65,558.47,529.69,487.98
2022/10/26 15:05:00,1666807500,631.33,428.05,645.52,559.21,530.4,488.64
2022/10/26 15:10:01,1666807801,631.77,428.36,645.97,559.61,530.77,488.98
2022/10/26 15:15:00,1666808100,631.77,428.36,645.97,559.61,530.77,488.98
2022/10/26 15:20:01,1666808401,631.77,428.36,645.97,559.61,530.77,488.98
2022/10/26 15:25:00,1666808700,631.77,428.36,645.97,559.61,530.77,488.98
2022/10/26 15:30:01,1666809001,631.78,428.36,645.97,559.61,530.77,488.98
2022/10/26 15:35:00,1666809300,631.78,428.36,645.97,559.62,530.77,488.98
2022/10/26 15:40:00,1666809600,631.78,428.36,645.97,559.62,530.77,488.98
2022/10/26 15:45:00,1666809900,632.01,428.52,646.21,559.83,530.96,489.16
2022/10/26 15:50:00,1666810200,632.85,429.09,647.07,560.57,531.67,489.82
2022/10/26 15:55:01,1666810501,633.3,429.41,647.53,560.98,532.05,490.18
2022/10/26 16:00:00,1666810800,633.3,429.41,647.54,560.98,532.05,490.18
2022/10/26 16:05:00,1666811100,633.3,429.41,647.54,560.98,532.05,490.18
2022/10/26 16:10:00,1666811400,633.3,429.41,647.54,560.99,532.05,490.18
2022/10/26 16:15:00,1666811700,633.31,429.41,647.54,560.99,532.05,490.18
2022/10/26 16:20:00,1666812000,633.31,429.41,647.54,560.99,532.05,490.18
2022/10/26 16:25:00,1666812300,633.31,429.41,647.54,560.99,532.05,490.18
2022/10/26 16:30:00,1666812600,633.73,429.7,647.97,561.37,532.4,490.51
2022/10/26 16:35:00,1666812900,634.58,430.26,648.85,562.11,533.12,491.16
2022/10/26 16:40:00,1666813200,634.83,430.44,649.1,562.34,533.32,491.36
2022/10/26 16:45:00,1666813500,634.83,430.44,649.1,562.34,533.32,491.36
2022/10/26 16:50:00,1666813800,634.83,430.45,649.1,562.35,533.32,491.36
2022/10/26 16:55:00,1666814100,634.84,430.45,649.1,562.35,533.33,491.36
2022/10/26 17:00:00,1666814400,634.84,430.45,649.1,562.35,533.33,491.36
2022/10/26 17:05:00,1666814700,634.84,430.45,649.11,562.35,533.33,491.36
2022/10/26 17:10:00,1666815000,634.84,430.45,649.11,562.36,533.33,491.36
2022/10/26 17:15:00,1666815300,635.37,430.81,649.66,562.84,533.77,491.79
2022/10/26 17:20:00,1666815600,636.23,431.38,650.55,563.59,534.5,492.45
2022/10/26 17:25:01,1666815901,636.35,431.48,650.67,563.71,534.6,492.56
2022/10/26 17:30:00,1666816200,636.35,431.48,650.67,563.71,534.6,492.56
2022/10/26 17:35:01,1666816501,636.35,431.48,650.67,563.72,534.6,492.56
2022/10/26 17:40:00,1666816800,636.35,431.48,650.67,563.72,534.6,492.56
2022/10/26 17:45:01,1666817101,636.36,431.48,650.67,563.72,534.6,492.56
2022/10/26 17:50:00,1666817400,636.36,431.48,650.67,563.72,534.6,492.56
2022/10/26 17:55:01,1666817701,636.36,431.49,650.67,563.73,534.6,492.56
2022/10/26 18:00:00,1666818000,636.91,431.85,651.25,564.22,535.06,493.0
2022/10/26 18:05:00,1666818300,637.77,432.41,652.14,564.95,535.8,493.65
2022/10/26 18:10:01,1666818601,637.84,432.47,652.22,565.04,535.86,493.73
2022/10/26 18:15:00,1666818900,637.85,432.48,652.22,565.04,535.86,493.73
2022/10/26 18:20:01,1666819201,637.85,432.48,652.22,565.04,535.86,493.73
2022/10/26 18:25:00,1666819500,637.85,432.48,652.22,565.05,535.86,493.73
2022/10/26 18:30:01,1666819801,637.85,432.48,652.22,565.05,535.86,493.73
2022/10/26 18:35:00,1666820100,637.86,432.48,652.22,565.05,535.86,493.73
2022/10/26 18:40:01,1666820401,638.33,432.8,652.72,565.48,536.26,494.11
2022/10/26 18:45:00,1666820700,639.18,433.34,653.62,566.21,536.98,494.77
2022/10/26 18:50:00,1666821000,639.39,433.49,653.84,566.42,537.15,494.94
2022/10/26 18:55:01,1666821301,639.4,433.5,653.84,566.42,537.15,494.94
2022/10/26 19:00:00,1666821600,639.4,433.5,653.84,566.42,537.15,494.94
2022/10/26 19:05:00,1666821900,639.4,433.5,653.84,566.42,537.15,494.94
2022/10/26 19:10:01,1666822201,639.4,433.5,653.84,566.43,537.15,494.94
2022/10/26 19:15:01,1666822501,639.4,433.5,653.84,566.43,537.15,494.94
2022/10/26 19:20:01,1666822801,639.85,433.8,654.32,566.84,537.53,495.3
2022/10/26 19:25:01,1666823101,640.7,434.34,655.21,567.57,538.25,495.96
2022/10/26 19:30:01,1666823401,640.94,434.51,655.46,567.8,538.45,496.15
2022/10/26 19:35:00,1666823700,640.95,434.51,655.46,567.8,538.45,496.15
2022/10/26 19:40:01,1666824001,640.95,434.52,655.46,567.8,538.45,496.15
2022/10/26 19:45:00,1666824300,640.95,434.52,655.47,567.8,538.45,496.15
2022/10/26 19:50:01,1666824601,640.95,434.52,655.47,567.8,538.45,496.15
2022/10/26 19:55:00,1666824900,640.96,434.52,655.47,567.81,538.45,496.15
2022/10/26 20:00:00,1666825200,641.31,434.75,655.85,568.13,538.75,496.45
2022/10/26 20:05:00,1666825500,642.14,435.3,656.74,568.88,539.45,497.11
2022/10/26 20:10:00,1666825800,642.48,435.53,657.1,569.19,539.74,497.39
2022/10/26 20:15:00,1666826100,642.49,435.53,657.1,569.19,539.74,497.39
2022/10/26 20:20:00,1666826400,642.49,435.53,657.1,569.19,539.74,497.39
2022/10/26 20:25:01,1666826701,642.49,435.53,657.1,569.2,539.74,497.39
2022/10/26 20:30:00,1666827000,642.49,435.53,657.1,569.2,539.74,497.39
2022/10/26 20:35:01,1666827301,642.5,435.53,657.1,569.2,539.74,497.39
2022/10/26 20:40:00,1666827600,642.68,435.66,657.3,569.37,539.89,497.55
2022/10/26 20:45:00,1666827900,643.5,436.2,658.19,570.12,540.59,498.23
2022/10/26 20:50:00,1666828200,644.02,436.56,658.75,570.6,541.03,498.66
2022/10/26 20:55:01,1666828501,644.02,436.56,658.75,570.6,541.03,498.66
2022/10/26 21:00:00,1666828800,644.03,436.56,658.76,570.61,541.03,498.66
2022/10/26 21:05:00,1666829100,644.03,436.56,658.76,570.61,541.03,498.66
2022/10/26 21:10:00,1666829400,644.03,436.56,658.76,570.61,541.03,498.67
2022/10/26 21:15:01,1666829701,644.03,436.56,658.76,570.61,541.03,498.67
2022/10/26 21:20:00,1666830000,644.04,436.57,658.76,570.62,541.03,498.67
2022/10/26 21:25:00,1666830300,644.75,437.04,659.53,571.27,541.64,499.26
2022/10/26 21:30:01,1666830601,645.55,437.57,660.39,572.0,542.32,499.91
2022/10/26 21:35:00,1666830900,645.55,437.57,660.39,572.0,542.32,499.91
2022/10/26 21:40:01,1666831201,645.55,437.57,660.39,572.0,542.32,499.91
2022/10/26 21:45:00,1666831500,645.56,437.57,660.39,572.0,542.32,499.91
2022/10/26 21:50:00,1666831800,645.56,437.57,660.39,572.0,542.32,499.91
2022/10/26 21:55:01,1666832101,645.56,437.57,660.39,572.01,542.32,499.91
2022/10/26 22:00:00,1666832400,645.56,437.58,660.39,572.01,542.32,499.91
2022/10/26 22:05:01,1666832701,645.65,437.64,660.48,572.09,542.39,499.99
2022/10/26 22:10:00,1666833000,646.46,438.16,661.36,572.81,543.08,500.63
2022/10/26 22:15:01,1666833301,647.0,438.53,661.94,573.3,543.55,501.08
2022/10/26 22:20:00,1666833600,647.01,438.53,661.94,573.3,543.55,501.08
2022/10/26 22:25:01,1666833901,647.01,438.53,661.94,573.3,543.55,501.08
2022/10/26 22:30:00,1666834200,647.01,438.53,661.94,573.3,543.55,501.08
2022/10/26 22:35:00,1666834500,647.01,438.54,661.94,573.31,543.55,501.08
2022/10/26 22:40:01,1666834801,647.01,438.54,661.94,573.31,543.55,501.08
2022/10/26 22:45:00,1666835100,647.02,438.54,661.94,573.31,543.55,501.08
2022/10/26 22:50:00,1666835400,647.02,438.54,661.94,573.31,543.56,501.08
2022/10/26 22:55:00,1666835700,647.74,439.03,662.72,573.98,544.17,501.68
2022/10/26 23:00:01,1666836001,648.49,439.53,663.51,574.65,544.8,502.29
2022/10/26 23:05:00,1666836300,648.49,439.53,663.51,574.65,544.8,502.29
2022/10/26 23:10:01,1666836601,648.49,439.53,663.51,574.66,544.8,502.29
2022/10/26 23:15:00,1666836900,648.49,439.53,663.51,574.66,544.8,502.29
2022/10/26 23:20:01,1666837201,648.49,439.54,663.51,574.66,544.8,502.29
2022/10/26 23:25:00,1666837500,648.5,439.54,663.51,574.66,544.8,502.29
2022/10/26 23:30:01,1666837801,648.5,439.54,663.52,574.67,544.8,502.29
2022/10/26 23:35:00,1666838100,648.5,439.54,663.52,574.67,544.8,502.29
2022/10/26 23:40:01,1666838401,649.0,439.88,664.04,575.12,545.23,502.7
2022/10/26 23:45:00,1666838700,649.85,440.45,664.93,575.86,545.96,503.37
2022/10/26 23:50:01,1666839001,649.98,440.56,665.07,576.0,546.07,503.48
2022/10/26 23:55:00,1666839300,649.99,440.56,665.07,576.0,546.07,503.48
2022/10/27 00:00:00,1666839600,649.99,440.56,665.07,576.0,546.07,503.48
2022/10/27 00:05:00,1666839900,649.99,440.56,665.07,576.0,546.07,503.48
2022/10/27 00:10:00,1666840200,649.99,440.56,665.07,576.0,546.07,503.48
2022/10/27 00:15:00,1666840500,649.99,440.56,665.07,576.01,546.07,503.48
2022/10/27 00:20:00,1666840800,650.0,440.56,665.07,576.01,546.07,503.48
2022/10/27 00:25:00,1666841100,650.21,440.71,665.29,576.2,546.25,503.66
2022/10/27 00:30:00,1666841400,651.05,441.27,666.16,576.93,546.97,504.3
2022/10/27 00:35:01,1666841701,651.47,441.56,666.59,577.3,547.33,504.64
2022/10/27 00:40:00,1666842000,651.47,441.56,666.6,577.3,547.33,504.64
2022/10/27 00:45:01,1666842301,651.47,441.57,666.6,577.3,547.33,504.64
2022/10/27 00:50:00,1666842600,651.48,441.57,666.6,577.3,547.33,504.64
2022/10/27 00:55:01,1666842901,651.48,441.57,666.6,577.31,547.33,504.64
2022/10/27 01:00:00,1666843200,651.48,441.57,666.6,577.31,547.33,504.64
2022/10/27 01:05:01,1666843501,651.48,441.57,666.6,577.31,547.33,504.64
2022/10/27 01:10:01,1666843801,651.69,441.72,666.81,577.5,547.51,504.8
2022/10/27 01:15:01,1666844101,652.52,442.3,667.68,578.24,548.23,505.47
2022/10/27 01:20:01,1666844401,652.96,442.6,668.13,578.62,548.61,505.82
2022/10/27 01:25:00,1666844700,652.96,442.61,668.13,578.63,548.61,505.82
2022/10/27 01:30:00,1666845000,652.97,442.61,668.13,578.63,548.61,505.82
2022/10/27 01:35:00,1666845300,652.97,442.61,668.13,578.63,548.61,505.82
2022/10/27 01:40:01,1666845601,652.97,442.61,668.13,578.63,548.61,505.82
2022/10/27 01:45:00,1666845900,652.97,442.61,668.13,578.63,548.61,505.82
2022/10/27 01:50:01,1666846201,652.97,442.61,668.13,578.64,548.61,505.82
2022/10/27 01:55:00,1666846500,652.98,442.61,668.13,578.64,548.61,505.82
2022/10/27 02:00:00,1666846800,653.74,443.14,668.93,579.32,549.27,506.43
2022/10/27 02:05:00,1666847100,654.45,443.63,669.65,579.94,549.88,506.98
2022/10/27 02:10:00,1666847400,654.45,443.63,669.65,579.94,549.88,506.98
2022/10/27 02:15:01,1666847701,654.45,443.63,669.65,579.94,549.88,506.98
2022/10/27 02:20:00,1666848000,654.45,443.63,669.65,579.94,549.88,506.98
2022/10/27 02:25:01,1666848301,654.46,443.63,669.65,579.95,549.88,506.98
2022/10/27 02:30:01,1666848601,654.46,443.64,669.65,579.95,549.88,506.98
2022/10/27 02:35:00,1666848900,654.46,443.64,669.65,579.95,549.88,506.98
2022/10/27 02:40:00,1666849200,654.46,443.64,669.65,579.95,549.88,506.98
2022/10/27 02:45:01,1666849501,654.91,443.95,670.11,580.35,550.27,507.33
2022/10/27 02:50:00,1666849800,655.77,444.54,670.99,581.08,551.01,507.99
2022/10/27 02:55:00,1666850100,655.94,444.67,671.15,581.24,551.16,508.13
2022/10/27 03:00:01,1666850401,655.95,444.67,671.15,581.24,551.16,508.13
2022/10/27 03:05:00,1666850700,655.95,444.67,671.15,581.25,551.16,508.13
2022/10/27 03:10:01,1666851001,655.95,444.67,671.16,581.25,551.16,508.13
2022/10/27 03:15:00,1666851300,655.95,444.68,671.16,581.25,551.16,508.13
2022/10/27 03:20:01,1666851601,655.95,444.68,671.16,581.25,551.16,508.13
2022/10/27 03:25:00,1666851900,655.96,444.68,671.16,581.25,551.16,508.13
2022/10/27 03:30:00,1666852200,656.1,444.79,671.31,581.39,551.28,508.25
2022/10/27 03:35:00,1666852500,656.94,445.36,672.16,582.1,552.01,508.89
2022/10/27 03:40:01,1666852801,657.44,445.71,672.66,582.54,552.44,509.28
2022/10/27 03:45:00,1666853100,657.44,445.71,672.66,582.54,552.44,509.28
2022/10/27 03:50:01,1666853401,657.44,445.71,672.66,582.54,552.44,509.28
2022/10/27 03:55:00,1666853700,657.44,445.72,672.66,582.55,552.44,509.28
2022/10/27 04:00:00,1666854000,657.44,445.72,672.66,582.55,552.44,509.28
2022/10/27 04:05:00,1666854300,657.45,445.72,672.66,582.55,552.44,509.28
2022/10/27 04:10:00,1666854600,657.45,445.72,672.66,582.55,552.44,509.28
2022/10/27 04:15:00,1666854900,657.46,445.73,672.67,582.57,552.45,509.29
2022/10/27 04:20:01,1666855201,658.27,446.29,673.51,583.27,553.16,509.92
2022/10/27 04:25:00,1666855500,658.94,446.76,674.18,583.84,553.73,510.43
2022/10/27 04:30:01,1666855801,658.94,446.76,674.18,583.85,553.73,510.43
2022/10/27 04:35:00,1666856100,658.94,446.76,674.18,583.85,553.73,510.43
2022/10/27 04:40:00,1666856400,658.95,446.76,674.18,583.85,553.73,510.43
2022/10/27 04:45:00,1666856700,658.95,446.76,674.18,583.85,553.73,510.43
2022/10/27 04:50:01,1666857001,658.95,446.76,674.18,583.85,553.73,510.43
2022/10/27 04:55:00,1666857300,658.95,446.76,674.18,583.86,553.73,510.43
2022/10/27 05:00:01,1666857601,659.02,446.82,674.25,583.92,553.79,510.49
2022/10/27 05:05:00,1666857900,659.85,447.37,675.1,584.63,554.5,511.11
2022/10/27 05:10:01,1666858201,660.45,447.79,675.71,585.15,555.02,511.58
2022/10/27 05:15:00,1666858500,660.45,447.79,675.71,585.15,555.02,511.58
2022/10/27 05:20:01,1666858801,660.46,447.79,675.71,585.15,555.02,511.58
2022/10/27 05:25:00,1666859100,660.46,447.8,675.71,585.16,555.02,511.58
2022/10/27 05:30:00,1666859400,660.46,447.8,675.71,585.16,555.02,511.58
2022/10/27 05:35:00,1666859700,660.46,447.8,675.71,585.16,555.02,511.58
2022/10/27 05:40:00,1666860000,660.47,447.8,675.71,585.16,555.03,511.58
2022/10/27 05:45:00,1666860300,660.56,447.86,675.81,585.25,555.1,511.66
2022/10/27 05:50:01,1666860601,661.39,448.43,676.66,585.97,555.83,512.3
2022/10/27 05:55:01,1666860901,661.95,448.83,677.24,586.46,556.32,512.74
2022/10/27 06:00:01,1666861201,661.95,448.83,677.24,586.46,556.32,512.74
2022/10/27 06:05:01,1666861501,661.95,448.83,677.24,586.46,556.32,512.74
2022/10/27 06:10:01,1666861801,661.96,448.83,677.24,586.46,556.32,512.74
2022/10/27 06:15:00,1666862100,661.96,448.83,677.24,586.46,556.32,512.74
2022/10/27 06:20:00,1666862400,661.96,448.84,677.24,586.47,556.32,512.74
2022/10/27 06:25:00,1666862700,661.96,448.84,677.24,586.47,556.32,512.74
2022/10/27 06:30:00,1666863000,662.05,448.91,677.33,586.55,556.4,512.82
2022/10/27 06:35:01,1666863301,662.88,449.46,678.19,587.26,557.12,513.45
2022/10/27 06:40:00,1666863600,663.46,449.86,678.78,587.76,557.62,513.9
2022/10/27 06:45:01,1666863901,663.46,449.86,678.78,587.76,557.62,513.9
2022/10/27 06:50:00,1666864200,663.47,449.86,678.78,587.76,557.62,513.9
2022/10/27 06:55:01,1666864501,663.47,449.87,678.78,587.77,557.62,513.9
2022/10/27 07:00:00,1666864800,663.47,449.87,678.78,587.77,557.62,513.9
2022/10/27 07:05:01,1666865101,663.47,449.87,678.78,587.77,557.62,513.9
2022/10/27 07:10:00,1666865400,663.48,449.87,678.78,587.77,557.62,513.9
2022/10/27 07:15:00,1666865700,663.48,449.87,678.78,587.77,557.62,513.9
2022/10/27 07:20:01,1666866001,664.24,450.38,679.56,588.43,558.28,514.48
2022/10/27 07:25:00,1666866300,664.94,450.86,680.28,589.03,558.89,515.02
2022/10/27 07:30:00,1666866600,664.95,450.86,680.28,589.03,558.89,515.02
2022/10/27 07:35:00,1666866900,664.95,450.86,680.28,589.03,558.89,515.02
