hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Tue Mar 24 12:50:19 2020,7749.9,3231.3,20796.1,4294955651.25,42949672.119,7708.560000000002,4076.1,25366.65,4294950648.45,42949672.14499999,7643.340000000001,3576.6,19012.5,4294949689.45,42949672.26099999,65150.4,0.0,45894.1,42949672.143499985,13417.380000000001,13247.1,13313.579999999998,77014.75,0.0,3625.8,0.0,0.0,0.0,102842174.15,583539362.0,986652153.15
Tue Mar 24 12:51:19 2020,7765.020000000001,3208.8,20771.2,4294955998.85,42949672.117,7726.799999999998,4072.5,25481.0,4294950797.3,42949672.143499985,7656.540000000001,3534.3,18719.4,4294949957.65,42949672.26749999,64906.95,0.0,45134.2,42949672.138,13446.539999999997,13275.0,13338.780000000002,77180.9,0.0,3603.8,0.0,0.0,0.0,102843256.9,583539362.0,986652912.65
Tue Mar 24 12:52:19 2020,7790.94,3168.0,20796.05,4294956858.25,42949672.109500006,7755.840000000001,4038.9,25590.25,4294951438.1,42949672.14099999,7684.859999999999,3500.1,18679.7,4294950539.1,42949672.258999996,65016.4,0.0,43102.25,42949672.12899999,13491.419999999998,13322.7,13383.779999999999,77436.3,0.0,3568.8,0.0,0.0,0.0,102844339.15,583539362.0,986653643.3
Tue Mar 24 12:53:18 2020,7785.600000000003,3188.1,20850.8,4294956589.85,42949672.11150001,7746.420000000001,4089.9,25863.5,4294951105.25,42949672.13849999,7678.799999999998,3534.9,18769.2,4294950121.7,42949672.26349999,65483.45,0.0,43932.0,42949672.13249999,13484.700000000003,13312.02,13377.3,77383.65,0.0,3604.3,0.0,0.0,0.0,102845422.55,583539362.0,986654373.2
Tue Mar 24 12:54:18 2020,7813.44,3157.5,20900.45,4294957305.35,42949672.10650001,7772.639999999998,3998.1,25008.95,4294951154.95,42949672.14999998,7707.4800000000005,3344.1,17889.7,4294951616.9,42949672.262499996,63903.55,0.0,41795.85,42949672.12300001,13529.4,13357.38,13424.940000000002,72991.25,0.0,3496.0,0.0,0.0,0.0,102846489.65,583539362.0,986655075.5
Tue Mar 24 12:55:18 2020,7819.620000000001,3153.6,20900.5,4294957300.35,42949672.10450001,7777.859999999999,3964.5,24840.0,4294951378.5,42949672.14599998,7713.0599999999995,3334.2,17939.55,4294951761.0,42949672.2575,63709.75,0.0,41487.8,42949672.120500006,13536.24,13365.66,13433.460000000001,71483.4,0.0,3490.0,0.0,0.0,0.0,102847549.05,583539362.0,986655766.55
Tue Mar 24 12:56:18 2020,7804.38,3183.0,21099.05,4294957086.65,42949672.10050001,7763.819999999998,4038.3,25222.45,4294950926.35,42949672.15199999,7696.859999999999,3375.6,18024.05,4294951304.0,42949672.2595,64420.1,0.0,42501.55,42949672.129499994,13514.459999999997,13339.319999999998,13409.939999999999,75621.45,0.0,3528.6,0.0,0.0,0.0,102848613.8,583539362.0,986656466.95
Tue Mar 24 12:57:20 2020,7823.942857142856,3234.0,21721.95238095238,4294957591.7619047,42949672.09428573,7781.199999999999,4068.285714285714,26268.809523809523,4294952065.714286,42949672.1247619,7716.685714285714,3474.5714285714284,19308.95238095238,4294951658.571429,42949672.229523815,67276.14285714286,0.0,40666.57142857143,42949672.11095239,13542.685714285713,13372.285714285717,13438.685714285715,77739.95238095238,0.0,3593.3333333333335,0.0,0.0,0.0,102849726.33333333,583539362.0,986657166.2857143
Tue Mar 24 12:58:20 2020,7821.12,3223.8,21560.95,4294957469.25,42949672.09650002,7781.5199999999995,4042.2,26131.7,4294952238.05,42949672.126,7714.92,3483.9,19504.4,4294951835.65,42949672.223000005,67142.5,0.0,40280.65,42949672.11000001,13541.639999999996,13371.539999999997,13436.820000000002,76961.7,0.0,3580.1,0.0,0.0,0.0,102850873.75,583539362.0,986657857.35
Tue Mar 24 12:59:20 2020,7822.4400000000005,3210.3,21466.5,4294957593.4,42949672.09350001,7782.300000000001,4034.4,26111.8,4294952456.5,42949672.1245,7716.959999999999,3491.7,19578.9,4294951900.2,42949672.22750001,67102.7,0.0,39913.0,42949672.11000001,13543.560000000001,13374.419999999998,13440.12,76194.65,0.0,3579.1,0.0,0.0,0.0,102851992.35,583539362.0,986658525.7
Tue Mar 24 13:00:20 2020,7820.340000000001,3224.4,21362.3,4294957086.8,42949672.109500006,7780.979999999998,4001.7,25843.7,4294952536.1,42949672.123500004,7716.959999999999,3522.3,19901.75,4294951835.6,42949672.226,67117.75,0.0,40484.15,42949672.11100001,13537.440000000002,13371.84,13435.26,72674.2,0.0,3581.1,0.0,0.0,0.0,102853113.35,583539362.0,986659193.9
Tue Mar 24 13:01:20 2020,7822.2,3266.4,21610.75,4294956778.6,42949672.10700001,7780.140000000001,3981.0,25654.9,4294952501.25,42949672.123500004,7714.860000000001,3534.0,20189.8,4294952029.5,42949672.21750001,67425.6,0.0,40588.65,42949672.10850001,13541.76,13368.779999999999,13435.439999999999,73447.15,0.0,3598.0,0.0,0.0,0.0,102854223.8,583539362.0,986659869.7
Tue Mar 24 13:02:18 2020,7819.740000000001,3274.8,21734.95,4294956823.45,42949672.10500001,7775.700000000003,4001.7,25764.15,4294952401.95,42949672.126,7711.739999999998,3538.2,20169.95,4294951959.75,42949672.21900001,67713.75,0.0,40658.15,42949672.109500006,13536.419999999998,13362.24,13435.02,74581.95,0.0,3602.0,0.0,0.0,0.0,102855335.55,583539362.0,986660533.75
Tue Mar 24 13:03:18 2020,7821.660000000001,3276.9,21874.05,4294957220.9,42949672.098000005,7777.8,3977.1,24989.05,4294951487.55,42949672.14849999,7712.4000000000015,3370.8,18774.1,4294952580.8,42949672.227,65582.65,0.0,40454.6,42949672.11150001,13538.34,13363.740000000002,13433.64,72264.15,0.0,3539.3,0.0,0.0,0.0,102856426.85,583539362.0,986661200.8
Tue Mar 24 13:04:20 2020,7822.457142857142,3228.0,21537.47619047619,4294957431.0,42949672.09857144,7777.257142857141,3978.8571428571427,24967.761904761905,4294951493.0,42949672.14809522,7711.085714285715,3336.285714285714,18263.333333333332,4294952363.571429,42949672.24476191,64806.23809523809,0.0,40657.28571428572,42949672.11333334,13538.971428571429,13360.628571428571,13432.685714285715,73248.76190476191,0.0,3518.7619047619046,0.0,0.0,0.0,102857527.23809524,583539362.0,986661888.8571428
Tue Mar 24 13:05:20 2020,7820.9400000000005,3285.9,22196.85,4294957618.25,42949672.08550002,7777.740000000001,4047.9,25441.2,4294951070.6,42949672.146499984,7710.060000000002,3332.1,18341.85,4294952401.9,42949672.2425,65960.1,0.0,40871.8,42949672.11400001,13541.939999999999,13363.680000000002,13434.0,77710.5,0.0,3558.3,0.0,0.0,0.0,102858645.45,583539362.0,986662579.2
Tue Mar 24 13:06:20 2020,7819.5599999999995,3288.3,22172.05,4294957667.9,42949672.08950001,7775.4,4119.3,26469.4,4294951666.65,42949672.129499994,7708.3200000000015,3467.1,19280.85,4294951820.6,42949672.23000001,67902.55,0.0,40712.8,42949672.10850001,13537.74,13359.119999999999,13430.040000000003,77686.5,0.0,3620.0,0.0,0.0,0.0,102859762.3,583539362.0,986663259.4
Tue Mar 24 13:07:20 2020,7819.020000000001,3316.2,22326.2,4294957355.05,42949672.091500014,7775.219999999998,4116.0,26489.25,4294951746.15,42949672.12899999,7706.219999999999,3498.0,19678.2,4294951860.35,42949672.22100001,68568.15,0.0,40861.9,42949672.10000001,13537.379999999996,13357.440000000002,13426.380000000001,77683.65,0.0,3644.6,0.0,0.0,0.0,102860900.45,583539362.0,986663940.5
Tue Mar 24 13:08:20 2020,7825.08,3285.3,22028.15,4294957429.5,42949672.09450001,7778.159999999998,4069.5,26206.1,4294952178.45,42949672.124,7710.3,3494.1,19748.0,4294952084.05,42949672.22000001,67957.35,0.0,40091.7,42949672.10350001,13543.439999999999,13362.840000000002,13438.98,77727.95,0.0,3613.7,0.0,0.0,0.0,102862038.05,583539362.0,986664615.0
Tue Mar 24 13:09:20 2020,7827.18,3246.6,21625.6,4294957300.45,42949672.10450001,7780.0199999999995,4000.5,25640.0,4294952367.25,42949672.129499994,7712.399999999999,3471.3,19479.55,4294952193.45,42949672.223000005,66705.3,0.0,40046.8,42949672.11000001,13549.079999999998,13364.159999999998,13442.34,73463.2,0.0,3569.9,0.0,0.0,0.0,102863160.35,583539362.0,986665282.1
Tue Mar 24 13:10:20 2020,7828.620000000001,3204.3,21347.35,4294957464.45,42949672.10100002,7780.080000000002,4000.5,25630.0,4294952267.75,42949672.129999995,7714.6799999999985,3456.6,19191.4,4294951939.9,42949672.23400001,66153.8,0.0,40245.65,42949672.11000001,13549.62,13365.780000000002,13445.219999999998,74252.1,0.0,3549.7,0.0,0.0,0.0,102864265.8,583539362.0,986665951.8
Tue Mar 24 13:11:20 2020,7827.719999999998,3191.7,21198.5,4294957419.75,42949672.10400001,7779.6,3995.7,25585.25,4294952272.8,42949672.13,7710.4800000000005,3459.0,19072.15,4294951741.2,42949672.24,65895.6,0.0,40524.0,42949672.11150001,13548.180000000002,13359.3,13439.820000000002,73836.7,0.0,3552.0,0.0,0.0,0.0,102865365.75,583539362.0,986666624.5
Tue Mar 24 13:12:20 2020,7824.780000000001,3199.5,21188.5,4294957211.0,42949672.10400002,7776.840000000001,3926.1,24626.6,4294951706.35,42949672.15499999,7712.7,3341.4,18222.75,4294952238.05,42949672.248500004,64013.05,0.0,40797.3,42949672.116500005,13542.119999999999,13361.16,13436.819999999998,69935.35,0.0,3487.6,0.0,0.0,0.0,102866447.65,583539362.0,986667301.1
Tue Mar 24 13:13:19 2020,7821.539999999999,3195.0,21218.4,4294957295.4,42949672.10350001,7776.1799999999985,3940.5,24636.5,4294951552.3,42949672.15499999,7709.8200000000015,3330.3,18038.85,4294952163.4,42949672.255,63893.45,0.0,40941.6,42949672.119,13535.460000000001,13358.34,13433.34,69912.15,0.0,3491.0,0.0,0.0,0.0,102867500.65,583539362.0,986667979.8
Tue Mar 24 13:14:19 2020,7821.839999999999,3192.6,21203.4,4294957305.3,42949672.103000015,7775.639999999999,3951.6,24795.4,4294951602.05,42949672.14799999,7709.9400000000005,3350.7,18312.0,4294952069.1,42949672.245,64350.45,0.0,40881.95,42949672.115,13539.480000000001,13356.540000000003,13434.060000000001,69917.7,0.0,3502.2,0.0,0.0,0.0,102868560.95,583539362.0,986668654.35
Tue Mar 24 13:15:19 2020,7826.82,3249.6,21754.9,4294957528.8,42949672.09400002,7774.9800000000005,4054.2,25987.6,4294951930.0,42949672.129499994,7711.379999999999,3456.6,19181.4,4294951840.45,42949672.23300001,66998.45,0.0,40564.0,42949672.10850001,13543.98,13357.98,13442.219999999998,76938.3,0.0,3588.2,0.0,0.0,0.0,102869653.25,583539362.0,986669333.35
Tue Mar 24 13:16:19 2020,7824.18,3201.9,21377.3,4294957514.0,42949672.09650002,7773.839999999999,4038.6,25883.3,4294952029.4,42949672.13199999,7709.5199999999995,3456.3,18918.1,4294951482.85,42949672.241000004,66138.85,0.0,40842.0,42949672.112500004,13541.7,13357.2,13438.320000000002,77702.35,0.0,3559.3,0.0,0.0,0.0,102870767.8,583539362.0,986670010.9
Tue Mar 24 13:17:18 2020,7826.88,3193.5,21431.8,4294957896.55,42949672.09050001,7778.819999999998,4070.1,26255.95,4294951939.95,42949672.1305,7712.759999999999,3446.1,18754.1,4294951487.75,42949672.249,66412.1,0.0,40573.65,42949672.11100001,13546.74,13362.539999999999,13442.940000000002,77732.6,0.0,3571.7,0.0,0.0,0.0,102871865.75,583539362.0,986670688.85
Tue Mar 24 13:18:19 2020,7828.68,3252.6,22028.15,4294958144.9,42949672.08600002,7778.100000000001,4114.8,26419.7,4294951651.7,42949672.13,7714.860000000001,3423.9,18774.05,4294951855.35,42949672.25,67231.8,0.0,40196.15,42949672.10850001,13546.98,13365.659999999998,13447.379999999996,77747.75,0.0,3597.1,0.0,0.0,0.0,102872979.2,583539362.0,986671363.0
Tue Mar 24 13:19:18 2020,7828.9800000000005,3236.4,21804.6,4294957871.7,42949672.09400002,7780.139999999999,4049.1,25977.6,4294951930.1,42949672.129999995,7715.4000000000015,3426.0,18903.2,4294951974.75,42949672.244500004,66730.0,0.0,40096.5,42949672.10800001,13549.859999999997,13365.539999999999,13448.52,76582.15,0.0,3574.5,0.0,0.0,0.0,102874087.85,583539362.0,986672025.05
Tue Mar 24 13:20:18 2020,7831.9800000000005,3260.4,21869.2,4294957727.55,42949672.09450002,7782.479999999999,4016.7,25769.1,4294952193.35,42949672.1315,7719.3,3432.6,19290.8,4294952491.3,42949672.227000006,66968.85,0.0,39525.45,42949672.109500006,13554.960000000001,13371.24,13452.48,75836.75,0.0,3567.8,0.0,0.0,0.0,102875194.7,583539362.0,986672683.05
Tue Mar 24 13:21:18 2020,7834.860000000001,3247.8,21998.4,4294958140.05,42949672.08900002,7784.159999999999,3989.1,25123.05,4294951621.9,42949672.14449999,7716.42,3282.0,18078.5,4294953027.95,42949672.237,65209.85,0.0,39157.8,42949672.106500015,13559.7,13370.76,13452.66,72730.95,0.0,3506.7,0.0,0.0,0.0,102876296.55,583539362.0,986673340.35
Tue Mar 24 13:22:18 2020,7840.619999999998,3312.3,22584.5,4294958204.7,42949672.08300002,7788.4800000000005,4025.7,25406.4,4294951517.5,42949672.14499999,7720.5599999999995,3298.2,18396.5,4294953266.5,42949672.22800001,66437.15,0.0,38854.9,42949672.10150001,13569.779999999999,13378.5,13463.64,75110.35,0.0,3544.7,0.0,0.0,0.0,102877393.6,583539362.0,986673989.1
Tue Mar 24 13:23:18 2020,7830.660000000001,3329.7,22673.95,4294958050.45,42949672.08550002,7779.480000000001,4067.4,25719.55,4294951323.75,42949672.14149999,7711.56,3328.5,18530.7,4294952883.9,42949672.2355,66879.55,0.0,39610.0,42949672.105000004,13554.9,13362.359999999997,13446.779999999999,77743.15,0.0,3575.1,0.0,0.0,0.0,102878506.05,583539362.0,986674642.35
Tue Mar 24 13:24:18 2020,7833.959999999999,3288.6,22301.25,4294958005.95,42949672.08500001,7782.4800000000005,4071.0,26375.0,4294952233.1,42949672.122999996,7714.32,3458.7,19569.0,4294952416.9,42949672.22000001,68220.5,0.0,39257.0,42949672.09400002,13559.64,13366.799999999997,13448.280000000002,77773.9,0.0,3605.5,0.0,0.0,0.0,102879633.85,583539362.0,986675300.05
Tue Mar 24 13:25:18 2020,7835.639999999999,3267.6,22192.05,4294958179.75,42949672.08300001,7781.639999999999,4083.3,26385.0,4294952158.65,42949672.1245,7715.7,3431.7,19231.2,4294952342.3,42949672.231000006,67838.0,0.0,39227.1,42949672.10100002,13557.960000000001,13365.659999999998,13452.66,77782.3,0.0,3595.9,0.0,0.0,0.0,102880767.95,583539362.0,986675955.2
Tue Mar 24 13:26:20 2020,7831.485714285716,3287.714285714286,22393.85714285714,4294958301.571429,42949672.08333334,7778.114285714286,4141.142857142857,26661.52380952381,4294951757.952381,42949672.123809524,7711.828571428572,3422.8571428571427,18949.333333333332,4294952046.571429,42949672.238095246,68056.76190476191,0.0,39753.57142857143,42949672.09857144,13551.257142857145,13357.885714285712,13445.771428571426,77736.14285714286,0.0,3620.285714285714,0.0,0.0,0.0,102881916.71428572,583539362.0,986676625.3333334
Tue Mar 24 13:27:20 2020,7831.799999999997,3348.9,22937.4,4294958363.6,42949672.07700001,7779.5999999999985,4179.9,26951.45,4294951562.3,42949672.1225,7712.88,3436.2,19211.2,4294952193.25,42949672.23200001,69144.85,0.0,39729.0,42949672.092500016,13552.74,13360.679999999998,13447.019999999999,77748.7,0.0,3658.3,0.0,0.0,0.0,102883080.5,583539362.0,986677301.45
Tue Mar 24 13:28:20 2020,7840.8,3297.3,22544.8,4294958453.05,42949672.07850002,7789.3200000000015,4129.2,26827.2,4294952153.55,42949672.12100001,7720.68,3454.8,19395.15,4294952272.8,42949672.22700001,68792.1,0.0,38993.8,42949672.09000002,13568.1,13375.920000000002,13462.560000000001,77835.9,0.0,3626.4,0.0,0.0,0.0,102884232.8,583539362.0,986677962.35
Tue Mar 24 13:29:20 2020,7843.020000000001,3220.8,21958.6,4294958611.95,42949672.08450001,7790.819999999998,4089.6,26658.25,4294952501.25,42949672.1155,7721.94,3440.7,19091.85,4294952173.4,42949672.236,67644.2,0.0,38616.25,42949672.09050002,13572.960000000001,13380.24,13465.080000000002,77855.45,0.0,3580.8,0.0,0.0,0.0,102885368.3,583539362.0,986678603.55
Tue Mar 24 13:30:20 2020,7843.559999999998,3190.5,21794.5,4294958865.2,42949672.07800002,7790.819999999998,4060.2,25918.0,4294951746.15,42949672.13549999,7721.580000000002,3303.0,17845.1,4294952347.4,42949672.25699999,65567.75,0.0,39048.5,42949672.10550001,13573.38,13379.579999999998,13465.26,77857.3,0.0,3518.1,0.0,0.0,0.0,102886477.55,583539362.0,986679247.6
Tue Mar 24 13:31:20 2020,7841.4,3188.4,21734.95,4294958676.45,42949672.081000015,7787.1,4032.9,25495.65,4294951527.45,42949672.14149999,7721.5199999999995,3258.6,17551.9,4294952511.15,42949672.256,64737.95,0.0,39167.9,42949672.106500015,13569.12,13373.76,13464.060000000001,75884.6,0.0,3496.7,0.0,0.0,0.0,102887562.85,583539362.0,986679900.7
Tue Mar 24 13:32:18 2020,7844.1,3171.3,21466.65,4294958517.5,42949672.08700002,7786.680000000002,3996.3,25227.45,4294951701.25,42949672.14299999,7722.959999999999,3268.5,17571.9,4294952560.85,42949672.255499996,64335.45,0.0,38949.1,42949672.10550001,13572.720000000001,13377.24,13469.399999999998,72408.8,0.0,3476.5,0.0,0.0,0.0,102888630.5,583539362.0,986680547.65
Tue Mar 24 13:33:18 2020,7845.660000000001,3164.7,21397.1,4294958567.2,42949672.08700002,7790.580000000002,4022.1,26091.95,4294952684.95,42949672.12100001,7726.56,3411.6,18848.55,4294952193.4,42949672.23950001,66327.7,0.0,38387.9,42949672.099000014,13573.019999999999,13380.9,13471.259999999998,75149.6,0.0,3530.0,0.0,0.0,0.0,102889689.75,583539362.0,986681175.65
Tue Mar 24 13:34:18 2020,7845.360000000002,3169.8,21446.7,4294958552.3,42949672.08350001,7792.0199999999995,4009.2,26136.6,4294952903.7,42949672.1155,7723.92,3417.0,19022.4,4294952347.25,42949672.23900001,66610.7,0.0,38154.3,42949672.10000001,13574.939999999997,13381.38,13470.060000000001,74369.35,0.0,3533.7,0.0,0.0,0.0,102890799.65,583539362.0,986681812.6
Tue Mar 24 13:35:18 2020,7845.6,3142.8,21243.2,4294958751.05,42949672.09000002,7792.020000000001,4012.2,26161.45,4294953018.0,42949672.116500005,7724.8200000000015,3415.8,18947.9,4294952282.75,42949672.237,66421.95,0.0,37910.65,42949672.099000014,13577.580000000002,13381.260000000004,13471.319999999998,75548.2,0.0,3524.5,0.0,0.0,0.0,102891906.75,583539362.0,986682446.4
Tue Mar 24 13:36:18 2020,7847.9400000000005,3139.8,21248.15,4294958825.6,42949672.09050002,7794.540000000001,4002.3,26206.15,4294953122.3,42949672.116500005,7725.539999999999,3418.8,19052.1,4294952396.95,42949672.23500001,66521.25,0.0,37597.85,42949672.09850001,13580.579999999998,13385.1,13473.539999999999,74395.05,0.0,3521.7,0.0,0.0,0.0,102893013.55,583539362.0,986683073.6
Tue Mar 24 13:37:20 2020,7847.485714285714,3194.0,21684.0,4294958670.6666665,42949672.0857143,7794.6285714285705,4035.714285714286,26425.0,4294953082.857143,42949672.11523811,7725.6,3440.285714285714,19450.809523809523,4294952609.571429,42949672.223333344,67507.80952380953,0.0,37567.71428571428,42949672.08952383,13577.828571428572,13382.971428571429,13470.457142857145,76775.52380952382,0.0,3558.190476190476,0.0,0.0,0.0,102894151.57142857,583539362.0,986683714.1428572
Tue Mar 24 13:38:20 2020,7849.920000000003,3185.7,21645.45,4294958716.2,42949672.08350001,7796.88,4070.1,26663.2,4294952839.1,42949672.1125,7726.62,3448.8,19260.9,4294952223.05,42949672.231000006,67524.8,0.0,38124.55,42949672.089500025,13584.0,13385.939999999999,13477.86,77912.5,0.0,3568.1,0.0,0.0,0.0,102895295.55,583539362.0,986684361.4
Tue Mar 24 13:39:20 2020,7849.9800000000005,3169.5,21412.0,4294958348.7,42949672.08900001,7796.220000000001,4014.6,25863.4,4294952501.4,42949672.1245,7727.220000000001,3394.8,18729.35,4294952252.9,42949672.24,65945.15,0.0,38779.9,42949672.10150001,13582.980000000001,13386.659999999998,13476.12,72854.0,0.0,3515.9,0.0,0.0,0.0,102896415.65,583539362.0,986685002.05
Tue Mar 24 13:40:20 2020,7845.479999999999,3144.9,21218.35,4294958497.7,42949672.09100001,7791.000000000002,3964.2,25321.85,4294952327.45,42949672.133,7723.259999999999,3305.7,17994.05,4294952531.15,42949672.249,64598.95,0.0,38591.35,42949672.10150001,13576.5,13378.199999999997,13469.64,71256.35,0.0,3471.1,0.0,0.0,0.0,102897492.25,583539362.0,986685638.85
Tue Mar 24 13:41:20 2020,7850.039999999999,3168.3,21466.8,4294958686.35,42949672.085000016,7796.339999999999,3970.8,25436.1,4294952377.05,42949672.132,7725.960000000001,3296.7,18118.35,4294952893.75,42949672.245500006,64981.65,0.0,37910.85,42949672.10000001,13584.24,13387.259999999998,13476.6,71680.65,0.0,3480.0,0.0,0.0,0.0,102898571.15,583539362.0,986686276.65
Tue Mar 24 13:42:20 2020,7849.74,3201.9,21769.8,4294958716.25,42949672.08550002,7794.240000000001,4030.8,25997.5,4294952436.7,42949672.126,7727.219999999999,3354.0,18505.75,4294952625.5,42949672.241500005,66233.3,0.0,38228.85,42949672.09650002,13581.9,13384.440000000002,13478.580000000002,74790.7,0.0,3528.3,0.0,0.0,0.0,102899662.9,583539362.0,986686908.15
Tue Mar 24 13:43:20 2020,7848.719999999999,3230.1,22057.9,4294958785.75,42949672.07750001,7792.74,4125.3,26956.35,4294952506.15,42949672.116500005,7727.5199999999995,3442.8,19186.5,4294952198.35,42949672.23300001,68185.9,0.0,38387.8,42949672.09150002,13578.060000000001,13384.2,13476.240000000002,77898.75,0.0,3602.9,0.0,0.0,0.0,102900784.3,583539362.0,986687546.35
Tue Mar 24 13:44:20 2020,7844.280000000001,3233.4,21968.6,4294958403.35,42949672.08850001,7788.719999999999,4100.7,26722.85,4294952436.65,42949672.117,7722.540000000001,3462.3,19300.65,4294951989.65,42949672.230000004,67917.5,0.0,39008.7,42949672.09700002,13572.24,13377.300000000003,13468.740000000002,77860.2,0.0,3592.5,0.0,0.0,0.0,102901924.05,583539362.0,986688193.7
