DISPOSITIVO,timestamp_UTC,timestamp_LOCAL,P
Maquina de Bolsas,1696544400,2023-10-05 19:20:00 -03,199
Maquina de Bolsas,1696544100,2023-10-05 19:15:00 -03,224
Maquina de Bolsas,1696543800,2023-10-05 19:10:00 -03,212
Maquina de Bolsas,1696543501,2023-10-05 19:05:01 -03,248
Maquina de Bolsas,1696543200,2023-10-05 19:00:00 -03,202
Maquina de Bolsas,1696542900,2023-10-05 18:55:00 -03,207
Maquina de Bolsas,1696542600,2023-10-05 18:50:00 -03,233
Maquina de Bolsas,1696542301,2023-10-05 18:45:01 -03,189
Maquina de Bolsas,1696542000,2023-10-05 18:40:00 -03,218
Maquina de Bolsas,1696541701,2023-10-05 18:35:01 -03,214
Maquina de Bolsas,1696541400,2023-10-05 18:30:00 -03,227
Maquina de Bolsas,1696541101,2023-10-05 18:25:01 -03,217
Maquina de Bolsas,1696540800,2023-10-05 18:20:00 -03,213
Maquina de Bolsas,1696540500,2023-10-05 18:15:00 -03,227
Maquina de Bolsas,1696540201,2023-10-05 18:10:01 -03,225
Maquina de Bolsas,1696539900,2023-10-05 18:05:00 -03,218
Maquina de Bolsas,1696539600,2023-10-05 18:00:00 -03,245
Maquina de Bolsas,1696539301,2023-10-05 17:55:01 -03,231
Maquina de Bolsas,1696539000,2023-10-05 17:50:00 -03,221
Maquina de Bolsas,1696538700,2023-10-05 17:45:00 -03,219
Maquina de Bolsas,1696538400,2023-10-05 17:40:00 -03,218
Maquina de Bolsas,1696538100,2023-10-05 17:35:00 -03,213
Maquina de Bolsas,1696537801,2023-10-05 17:30:01 -03,204
Maquina de Bolsas,1696537500,2023-10-05 17:25:00 -03,200
Maquina de Bolsas,1696537200,2023-10-05 17:20:00 -03,209
Maquina de Bolsas,1696536901,2023-10-05 17:15:01 -03,197
Maquina de Bolsas,1696536600,2023-10-05 17:10:00 -03,229
Maquina de Bolsas,1696536300,2023-10-05 17:05:00 -03,223
Maquina de Bolsas,1696536001,2023-10-05 17:00:01 -03,202
Maquina de Bolsas,1696535700,2023-10-05 16:55:00 -03,232
Maquina de Bolsas,1696535400,2023-10-05 16:50:00 -03,209
Maquina de Bolsas,1696535100,2023-10-05 16:45:00 -03,201
Maquina de Bolsas,1696534800,2023-10-05 16:40:00 -03,235
Maquina de Bolsas,1696534500,2023-10-05 16:35:00 -03,204
Maquina de Bolsas,1696534201,2023-10-05 16:30:01 -03,226
Maquina de Bolsas,1696533900,2023-10-05 16:25:00 -03,224
Maquina de Bolsas,1696533600,2023-10-05 16:20:00 -03,216
